Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count,MLM
#marykay,Alexandra,@Alexand94737649,Mon Mar 21 01:28:07 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/9N4kz2w3cP,0,0,1
#poshmark,Alicia Chitwood,@alichitwood,Tue Mar 29 03:29:37 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/x61gJFP86J,0,0,0
#lularoe,Alien Corgi,@aliencorgi,Wed Mar 23 08:30:11 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/x657U2aoqC,0,0,1
#poshmark,Ali,@alilc1105,Tue Mar 29 03:30:12 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @925chick #poshmark #fashion #style… https://t.co/N2vuj9VuGc,0,0,0
#lularoe,Ali,@alilc1105,Mon Mar 28 21:30:12 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @925chick @shopofthemoment #poshmark #fashion #style #shopmycloset #lularoe #sky: https://t.co/kOGciILGC4 https://t.co/9tBVEeRv3w,0,0,1
#avon,Alison Screaton,@AliLovesAvon,Mon Mar 28 16:15:20 +0000 2022,"Toy with different colours, like an eye-catching electric blue, or even try shiny eyeliner! Get creative with your look!  https://t.co/c2zjpsEeWK#BeautyAZ #ExaggeratedEyeliner #Avon https://t.co/R2MiRKHqay",0,0,1
#avon,Alison Screaton,@AliLovesAvon,Sat Mar 26 11:30:46 +0000 2022,Do you want to make your eyes look more oval?Apply your liner to only your lash line - then go in and thicken you… https://t.co/ECcRDpoEEt,0,0,1
#avon,Alison Screaton,@AliLovesAvon,Sat Mar 26 11:25:18 +0000 2022,"Thick, long, fine, frizzy... whatever your hair type is, there's a targeted treatment serum to suit you!  Whic… https://t.co/PlbJ6eD8lU",0,0,1
#avon,Alison Screaton,@AliLovesAvon,Tue Mar 22 11:00:14 +0000 2022,Beauty That Gives Back!Treat yourself to a mystery box of beauty wonders! 5 beauty favourites for just £10! … https://t.co/cPOhXsiAmR,0,0,1
#avon,alison colton,@AlisonColton,Sun Mar 27 12:15:38 +0000 2022,"Start out with concealer to tidy up your base, blend out pencil eyeliner to create a quick smoky eye, and complete… https://t.co/g31zog4JWl",0,0,1
#avon,alison colton,@AlisonColton,Wed Mar 23 18:40:31 +0000 2022,"Love that 'dewy' look?Add a few drops of highlighter under your foundation for that beaming, glowing look! I've… https://t.co/RBfcKTRiQm",0,0,1
#avon,alison colton,@AlisonColton,Tue Mar 22 16:45:33 +0000 2022,"Ever wondered how to find the perfect blusher shade for your skin? Whether your skin's undertone is neutral, warm o… https://t.co/0l9SAYjQ98",0,0,1
#avon,alison colton,@AlisonColton,Mon Mar 21 18:15:25 +0000 2022,"Are you a fan of a more natural, grown-out look? Or are you mad for a meticulously carved out arch? … https://t.co/1SlbqpGa84",0,0,1
#avon,Alison Drew,@alisondrew12,Sun Mar 27 12:45:11 +0000 2022,"Start off with concealer to tidy up your base, blend out pencil eyeliner to create a speedy smoky eye, and top it o… https://t.co/aiCkYPYsLV",0,0,1
#avon,Alison Drew,@alisondrew12,Sat Mar 26 10:15:45 +0000 2022,"Thick, long, fine, frizzy... whatever your hair type is, there's a targeted treatment serum to suit you!  Whic… https://t.co/nmE87wRm6u",0,0,1
#avon,Alison Drew,@alisondrew12,Fri Mar 25 19:05:12 +0000 2022,L is for… Lip Liner!Applying lip liner before lipstick or lip gloss will make sure the shade will last and will he… https://t.co/7SaS7cX4O8,0,0,1
#avon,Alison Drew,@alisondrew12,Fri Mar 25 10:30:18 +0000 2022,Pastels really don't have to be dull! I'm SO in love with the fresh and minty green shades in this brand and limite… https://t.co/g1XbPdBamL,0,0,1
#avon,Ali_Avon_Lady (Ali Hodges),@AlisonH53974298,Mon Mar 28 13:15:21 +0000 2022,"Go in with concealer to clean up your base, blend out pencil eyeliner to create a speedy smoky eye, and top it off… https://t.co/pXqrAobDeW",0,0,1
#avon,Ali_Avon_Lady (Ali Hodges),@AlisonH53974298,Sun Mar 27 12:40:12 +0000 2022,"Have some fun with new shades, maybe an eye-catching electric blue, or even try glitzy eyeliner! Show your personal… https://t.co/0VBFDayo6u",0,0,1
#avon,Ali_Avon_Lady (Ali Hodges),@AlisonH53974298,Sun Mar 27 10:40:26 +0000 2022,"Vanilla has to be one of my favourite scents, so I absolutely love the vanilla bean home fragrance collection 🕯 Thi… https://t.co/Hx909KHVyj",0,0,1
#avon,Ali_Avon_Lady (Ali Hodges),@AlisonH53974298,Fri Mar 25 14:00:13 +0000 2022,Do you want to make your eyes look more oval?Apply your eyeliner to just your lash line - then begin to thicken y… https://t.co/nTQiakIxsS,0,0,1
#avon,Ali_Avon_Lady (Ali Hodges),@AlisonH53974298,Thu Mar 24 16:10:19 +0000 2022,"Ever wondered how to get the perfect blusher shade for you? Whatever your skin's undertone is, check out this conve… https://t.co/Gbr1TVpbTP",0,0,1
#avon,Ali_Avon_Lady (Ali Hodges),@AlisonH53974298,Wed Mar 23 17:20:25 +0000 2022,The white jasmine home fragrance collection is incredible at bringing a little bit of escapism to your house 🕯 This… https://t.co/7Z0seK8KVc,0,0,1
#poshmark,Mandy DiAngelo,@aliveandthinkin,Tue Mar 29 03:29:39 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @MailersM #poshmark #fashion #style… https://t.co/mKcYM4Iqmk,0,0,0
#lularoe,Mandy DiAngelo,@aliveandthinkin,Mon Mar 28 03:31:13 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @miamazza1 @Aulorence #poshmark… https://t.co/fdqEmDf1AS,0,0,1
#gofundme,Aliyah wilson,@aliyahwilson0,Mon Mar 28 05:25:47 +0000 2022,"I fixed the gofundme so it works now. Thanks to those that helped contribute and to those in the future, I apprecia… https://t.co/ynMgGDcX1F",0,2,0
#avon,Sarah Burridge,@allcock_sarah,Thu Mar 24 14:15:38 +0000 2022,The white jasmine home fragrance collection is incredible at bringing a bit of escapism to your home 🕯 This sensual… https://t.co/UYwKfBM8aD,0,0,1
#avon,Sarah Burridge,@allcock_sarah,Thu Mar 24 12:50:37 +0000 2022,"Play around with new colours, perhaps an eye-catching ocean blue, or even try glitzy eyeliner! Make a statement wit… https://t.co/g8DmwAzhUl",0,0,1
#lularoe,Alison Feld,@alliefeld16,Mon Mar 28 18:28:23 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @YrasemaHinojosa #poshmark #fashion #style #shopmycloset #murad #michaelmichaelkors #lularoe: https://t.co/UoUBtXaC6W https://t.co/Mv3LZ9kP7Z,0,0,1
#lularoe,Alonzo Dean,@AlonzoDean8,Tue Mar 29 00:30:23 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lularoe #brighton #bardot: https://t.co/ULjLA2DYVb https://t.co/AGME45ZGge,0,0,1
#clinique,BB Kilmainham,@AlphabetPig,Sat Mar 26 21:19:47 +0000 2022,"Got an email telling me my lipstick was finally back in stock, it got popular on tik tok so it's been impossible to buy. I got one, but now I see they sold out again. Leave my stuff alone tik tok! Damn kids! #clinique #blackhoney #cliniqueblackhoneylipstick",0,0,0
#avon,al english,@alsbeauty123_al,Sat Mar 26 11:10:47 +0000 2022,"Do you love a more natural, grown-out look? Or do you swear by a meticulously carved out arch? … https://t.co/WlCP1dciNs",0,0,1
#avon,al english,@alsbeauty123_al,Fri Mar 25 14:50:37 +0000 2022,"Samples are such an amazing way to try before you buy, and Avon have an online exclusive offer on selected samples… https://t.co/MtVG2Bx2FU",0,0,1
#avon,al english,@alsbeauty123_al,Wed Mar 23 17:30:35 +0000 2022,"Start off with concealer to tidy up your base, blend out pencil eyeliner to create a quick smoky eye, and complete… https://t.co/vSdzCAu1Q7",0,0,1
#avon,al english,@alsbeauty123_al,Wed Mar 23 15:15:12 +0000 2022,Younger Skin In 2 Days!Reversalist 30+ and Ultimate 40+ both include the best anti-ageing staples you need for b… https://t.co/jzt6Jm1Lzg,0,0,1
#avon,al english,@alsbeauty123_al,Mon Mar 21 13:55:33 +0000 2022,"Have a test with new colours, try an eye-catching electric blue, or even try glitter eyeliner! Be bold with your lo… https://t.co/cRuDcdHOBS",0,0,1
#avon,Celina Alvarez,@alvarezcelina,Sun Mar 27 16:09:29 +0000 2022,Excited and grateful for this trip and finally here! Thank you Avon! Also for providing us with masks for traveling… https://t.co/ETsGk5B3sm,0,1,1
#gofundme,SavedByGrace,@AlwaysByGrace1,Sun Mar 27 21:06:39 +0000 2022,How desperate for this loving humble people. How horrific it must be to run to save your own life. Ones In contact… https://t.co/ZOASP7nPRD,0,0,0
#etsy,Alwyne Ashweth,@AlwyneAshweth,Tue Mar 29 03:36:43 +0000 2022,"#RT @FoundryLost: From the Lost Foundry Collective: Red Balloon ""You'll Float Too"" #Pendant .  Inspired by Stephen King's ""It"".https://t.co/N1NLwSEkG8#Etsy #jewelry #giftideas #horror #StephenKing #It #Pennywise https://t.co/4fclIA70WL",0,0,0
#etsy,Alwyne Ashweth,@AlwyneAshweth,Mon Mar 28 23:36:59 +0000 2022,"#RT @FoundryLost: Treat yo'self!.. #DarkTower Ka #Pendant .  Inspired by Stephen King's ""The Dark Tower"".… https://t.co/2DOE3ZoM2m",0,0,0
#lularoe,alyssa cunniff,@AlyssaC999,Mon Mar 21 08:29:29 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Martusia10 #poshmark #fashion… https://t.co/Cy3YvzbIq0,0,0,1
#avon,Amal Abdallah,@AmalAbd19010107,Wed Mar 23 16:15:19 +0000 2022,"You've got skincare sorted for your face, but what about the rest of your body?The nourishing Cocoa Butter Collec… https://t.co/OIipP48zXN",0,0,1
#avon,Amal Abdallah,@AmalAbd19010107,Tue Mar 22 10:40:20 +0000 2022,"Vanilla is one of my most favourite scents, so I love the vanilla bean home fragrance collection 🕯 This wonderful s… https://t.co/VaLv1kGV8E",0,0,1
#avon,Amal Abdallah,@AmalAbd19010107,Mon Mar 21 10:15:18 +0000 2022,"Spring is coming! Get ready with the new and limited edition Bloom Ka Boom range for eyes, nails, cheeks and lips … https://t.co/WTH3K0tkhu",0,0,1
#lularoe,AmalBP4life,@AmalCicatelli,Thu Mar 24 09:29:14 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/Zg44kOYrMW,0,0,1
#lularoe,AMALIA,@AMALIA50891430,Thu Mar 24 04:28:09 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/Oi7sYE6git,0,1,1
#lularoe,Amanady Unique Bargains,@AmanadyB,Thu Mar 24 12:29:13 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @AmyUpton20 #poshmark #fashion… https://t.co/InIDilFdCj,0,0,1
#lularoe,Amanda,@Amanda21531164,Thu Mar 24 17:29:02 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/IEA5wlik80,0,0,1
#avon,Mandy Raith,@AmandaJaneRaith,Mon Mar 28 16:20:44 +0000 2022,"Just loving the new Senses bubble baths, especially the White Lily scent - it'll look fabulous in my bathroom!  Available now, from £2.25. https://t.co/cri4DrXULo #Avon #Beauty #AvonBeauty #Senses #Toiletries #BubbleBath https://t.co/hIoISb2IuW",0,0,1
#avon,Mandy Raith,@AmandaJaneRaith,Sun Mar 27 10:45:39 +0000 2022,"Play around with fresh shades, try an eye-catching electric blue, or even try shiny eyeliner! Stand out from the cr… https://t.co/ZeS6gnugKL",0,0,1
#avon,Mandy Raith,@AmandaJaneRaith,Sun Mar 27 10:15:39 +0000 2022,"Samples are such an excellent way to try products before you buy them, and Avon have an online special offer on sel… https://t.co/NScDhrxxGe",0,0,1
#avon,Mandy Raith,@AmandaJaneRaith,Tue Mar 22 18:00:13 +0000 2022,"Adore that 'dewy' finish?Add a small amount of highlighter under your foundation for that healthy, glowing look! … https://t.co/3xOy8w3ODa",0,0,1
#avon,Mandy Raith,@AmandaJaneRaith,Mon Mar 21 10:20:19 +0000 2022,"Thick, long, fine, frizzy... whatever your hair type is, there's a concentrated treatment serum to suit you! … https://t.co/6Gn0EyhrQQ",0,0,1
#avon,AmandaAvon4u,@AmandaRutterfo2,Wed Mar 23 12:15:18 +0000 2022,"Have a test with fresh colours, perhaps an eye-catching sky blue, or even try glitter eyeliner! Make a statement wi… https://t.co/QbIREDwnO9",0,0,1
#avon,AmandaAvon4u,@AmandaRutterfo2,Wed Mar 23 10:15:25 +0000 2022,"Dry, dull, flyaway, damaged, curly... whatever kind of hair you have, there's a concentrated treatment serum to sui… https://t.co/2xhORrGNyR",0,0,1
#avon,AmandaAvon4u,@AmandaRutterfo2,Tue Mar 22 16:15:21 +0000 2022,"You've got skincare down for your face, but what about your body?The nourishing Cocoa Butter Collection envelopes… https://t.co/3dM1lhvhFA",0,0,1
#avon,AmandaAvon4u,@AmandaRutterfo2,Mon Mar 21 10:40:38 +0000 2022,"Loving the new Senses bubble baths, especially the White Lily scent - it'll look superb in my bathroom!  Availabl… https://t.co/kMKfxpq0bG",0,0,1
#avon,Amanda Skipp - passionate about small business!,@AmandaSkipp,Sun Mar 27 10:21:27 +0000 2022,You know when you see individuals with the most superb skin and you wonder how they do it it? It's like the healthy… https://t.co/wXOoHINNJg,0,0,1
#avon,Amanda Skipp - passionate about small business!,@AmandaSkipp,Thu Mar 24 13:45:31 +0000 2022,"The white jasmine home fragrance collection is amazing at bringing a bit of escapism to your house 🕯 This exotic, s… https://t.co/ABKL0KJl6T",0,0,1
#avon,Amanda Skipp - passionate about small business!,@AmandaSkipp,Wed Mar 23 19:40:25 +0000 2022,Younger Skin In 2 Days!Reversalist 30+ and Ultimate 40+ both include the best anti-ageing ingredients you need f… https://t.co/N1Mt04uzIC,0,0,1
#avon,Amanda Skipp - passionate about small business!,@AmandaSkipp,Wed Mar 23 16:00:38 +0000 2022,"Start out with concealer to tidy up your base, blend out pencil eyeliner to create an easy smoky eye, and complete… https://t.co/HebrmJNR02",0,0,1
#avon,Amanda Skipp - passionate about small business!,@AmandaSkipp,Tue Mar 22 16:10:39 +0000 2022,"I absolutely love the new Senses bubble baths, particularly the White Lily scent - it'll look superb in my bathroom… https://t.co/QKgfHZUQWV",0,0,1
#avon,Amanda Skipp - passionate about small business!,@AmandaSkipp,Tue Mar 22 13:00:34 +0000 2022,"Adore that 'dewy' finish?Add a little highlighter under your foundation for that radiant, glowing look! I've got… https://t.co/drQSycakNp",0,0,1
#avon,Amanda Skipp - passionate about small business!,@AmandaSkipp,Mon Mar 21 19:10:19 +0000 2022,"Eyeliner isn't just for darkening your eyes, a lighter one will amplify your peepers and make you look like you hav… https://t.co/gkrzhUu5m8",0,1,1
#avon,Amanda Garrett,@AmandaUkreps,Fri Mar 25 10:10:32 +0000 2022,"I absolutely love the new Senses bubble baths, in particular the White Lily scent - it'll look fab in my bathroom!… https://t.co/Dpi5KfiWOI",0,0,1
#avon,Amanda Garrett,@AmandaUkreps,Thu Mar 24 16:20:21 +0000 2022, Don't let dull skin get you down  Give your skin the treat it deserves with our Anew Revitalising Copper Mask f… https://t.co/J7E3Z3ZNFS,0,0,1
#avon,Amanda Garrett,@AmandaUkreps,Tue Mar 22 15:45:25 +0000 2022,"You've got skincare sorted for your face, but what about your body?The nourishing Cocoa Butter Collection wraps d… https://t.co/KsqdvFTBui",0,0,1
#avon,Avon With Amara,@AmaraAvon,Tue Mar 22 16:10:19 +0000 2022,"Ever wondered how to discover the perfect blusher shade for your skin tone? Whatever your skin's undertone is, chec… https://t.co/MKHoDlkU8Y",0,1,1
#poshmark,A. Marie,@AMarieJewelry,Tue Mar 29 03:29:25 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Lies_beneath #poshmark #fashion… https://t.co/rgtk2GZZtr,0,0,0
#lularoe,Posh Ambassador Queen Bee Me @Outlet_Fashion,@ambassador_bee,Mon Mar 28 06:28:05 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lularoe: https://t.co/HFtOlFESIa https://t.co/2Tqx745oCK,0,0,1
#gofundme,Amber Arnett,@AmberArnett12,Sun Mar 27 16:39:29 +0000 2022,I'm raising money for Donations needed for cremation. Click to Donate:  https://t.co/ZNIhqMZcCc #GoFundMe,0,3,0
#arbonne,Amber Love After Lockup,@AmberEggers2,Thu Mar 24 03:13:49 +0000 2022,A lil after dinner shopping... Hard work pays off!!! #lifeafterlockup_wetv #lifeafterlockup #wetv #lalu #Arbonne #arbonnelifestyle @ Moon Palace Cancun https://t.co/0iSF8bisI7,0,0,1
#poshmark,Galaxie,@AmGalaxie,Tue Mar 29 03:29:23 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/jqO00nCrZy,0,0,0
#gofundme,Amilkar Gonell Chef,@Amilkargchef,Mon Mar 28 18:14:06 +0000 2022,I'm raising money for Flavor Fusion Fest Foundation Lawrence 2022. Click to Donate:  https://t.co/UX1zAPaKdT #GoFundMe,0,1,0
#lularoe,Alicia Keith,@amk0077,Sun Mar 27 22:31:08 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @mandygailgPM #poshmark #fashion… https://t.co/JgVgajjYTt,0,0,1
#poshmark,Amlig R,@amlig_r,Tue Mar 29 03:29:30 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/vCbOA8oX9J,0,0,0
#youngliving,Ashlee Carson,@AMoCarse,Sun Mar 27 18:11:49 +0000 2022,S A L E extended through March 31! So many great deals for the little ones and you too  Got questions? Ask away! #oilymama #youngliving https://t.co/GKVRR5UEUy,0,0,1
#poshmark,Sandra Poirier-Amon,@AmonPoirier,Tue Mar 29 03:28:27 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/hsfokaaooT,0,0,0
#poshmark,Amy Andonian,@amy_andonian,Tue Mar 29 03:27:41 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @AgnesFr03378025 @NiftyThrifter21… https://t.co/jCAyd2pNxz,0,0,0
#clinique,Amy Andonian,@amy_andonian,Mon Mar 28 09:28:19 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #clinique #bbdakota #marctetro: https://t.co/vAQa8qdES1 https://t.co/pdLAUq8E5V,0,0,0
#lularoe,Amy Andonian,@amy_andonian,Mon Mar 28 21:27:54 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @SheilaMHawk #poshmark #fashion #style #shopmycloset #bisoubisou #bariii #lularoe: https://t.co/Z1tfCEqn2X https://t.co/1gsxLI6tSM,0,0,1
#gofundme,robo mumma,@AmyBrow21,Sun Mar 27 09:52:37 +0000 2022,https://t.co/pBGY5H4jHI #GoFundMe please share ,0,3,0
#lularoe,Amy D,@amydrz,Sat Mar 26 07:27:22 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/gsTbPxRwxG,0,0,1
#lularoe,Amy Guenther,@AmyGuenther13,Tue Mar 29 00:29:32 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lularoe #americaneagleoutfitters: https://t.co/Xu0uLrYNH4 https://t.co/9cwiufZPil,0,0,1
